time,acc_x,acc_y,acc_z,time,gyro_x,gyro_y,gyro_z
4410,0.878,8.964,0.99,4410,-0.112,0.442,-0.23
4420,0.982,9.02,1.152,4420,-0.098,0.402,-0.204
4430,0.994,8.958,1.27,4430,-0.102,0.354,-0.184
4440,0.87,8.826,1.374,4440,-0.06,0.318,-0.172
4450,0.834,8.892,1.562,4450,0.006,0.292,-0.166
4460,0.79,8.86,1.524,4460,0.068,0.274,-0.148
4470,0.588,8.696,1.228,4470,0.11,0.256,-0.132
4480,0.514,8.82,1.272,4480,0.172,0.248,-0.12
4490,0.404,9.052,1.516,4490,0.268,0.24,-0.108
4500,0.314,9.05,1.548,4500,0.372,0.23,-0.092
4510,0.304,8.924,1.474,4510,0.468,0.22,-0.076
4520,0.34,8.824,1.562,4520,0.542,0.192,-0.062
4530,0.418,8.872,1.83,4530,0.572,0.174,-0.042
4540,0.408,8.94,1.992,4540,0.52,0.164,-0.018
4550,0.38,8.912,1.988,4550,0.418,0.118,0.004
4560,0.386,8.8,1.92,4560,0.3,0.07,0.018
4570,0.372,8.66,1.902,4570,0.2,0.046,0.038
4580,0.408,8.628,1.93,4580,0.14,0.03,0.052
4590,0.336,8.668,1.692,4590,0.142,0.03,0.054
4600,0.41,8.968,1.684,4600,0.198,0.04,0.06
4610,0.51,9.304,1.746,4610,0.254,0.052,0.062
4620,0.408,9.54,1.672,4620,0.304,0.072,0.05
4630,0.262,9.702,1.698,4630,0.318,0.086,0.05
4640,0.308,9.714,1.83,4640,0.276,0.082,0.056
4650,0.34,9.506,1.924,4650,0.196,0.066,0.062
4660,0.39,9.252,1.998,4660,0.102,0.074,0.056
4670,0.406,9.062,2.08,4670,-0.012,0.082,0.06
4680,0.372,8.976,2.172,4680,-0.086,0.086,0.058
4690,0.28,9.122,2.258,4690,-0.06,0.1,0.038
4700,0.234,9.304,2.26,4700,0.032,0.118,0.022
4710,0.1,9.38,2.206,4710,0.13,0.142,0.018
4720,0,9.482,2.138,4720,0.182,0.164,0.004
4730,0.08,9.738,2.248,4730,0.174,0.168,-0.012
4740,0.172,9.878,2.288,4740,0.114,0.162,-0.018
4750,0.172,9.746,2.372,4750,0.044,0.152,-0.04
4760,0.17,9.442,2.304,4760,-0.008,0.136,-0.056
4770,0.24,9.17,2.26,4770,-0.036,0.118,-0.06
4780,0.292,9.234,2.364,4780,-0.036,0.104,-0.066
4790,0.296,9.474,2.42,4790,-0.016,0.088,-0.07
4800,0.25,9.756,2.338,4800,0.018,0.06,-0.082
4810,0.274,9.814,2.266,4810,0.052,0.04,-0.1
4820,0.236,9.83,2.17,4820,0.052,0.03,-0.116
4830,0.14,9.866,2.046,4830,0.012,0.002,-0.126
4840,0.098,9.81,2,4840,-0.04,-0.028,-0.138
4850,0.032,9.664,1.868,4850,-0.064,-0.058,-0.144
4860,0.02,9.482,1.826,4860,-0.056,-0.078,-0.146
4870,-0.014,9.352,1.642,4870,-0.026,-0.104,-0.148
4880,0.07,9.356,1.606,4880,0.018,-0.118,-0.158
4890,0.136,9.516,1.65,4890,0.058,-0.126,-0.158
4900,0.04,9.642,1.626,4900,0.08,-0.136,-0.152
4910,-0.042,9.632,1.458,4910,0.086,-0.146,-0.148
4920,0.016,9.68,1.488,4920,0.086,-0.156,-0.144
4930,0.098,9.592,1.522,4930,0.076,-0.158,-0.136
4940,0.08,9.36,1.31,4940,0.07,-0.16,-0.124
4950,0.086,9.334,1.254,4950,0.076,-0.16,-0.112
4960,0.236,9.422,1.32,4960,0.102,-0.166,-0.096
4970,0.312,9.412,1.32,4970,0.134,-0.164,-0.078
4980,0.348,9.346,1.324,4980,0.154,-0.154,-0.058
4990,0.416,9.348,1.286,4990,0.15,-0.154,-0.038
5000,0.522,9.336,1.364,5000,0.15,-0.148,-0.024
5010,0.512,9.334,1.436,5010,0.142,-0.14,-0.012
5020,0.472,9.286,1.428,5020,0.126,-0.136,-0.002
5030,0.47,9.198,1.436,5030,0.102,-0.142,0.01
5040,0.53,9.116,1.434,5040,0.076,-0.162,0.02
5050,0.602,9.198,1.474,5050,0.098,-0.164,0.02
5060,0.572,9.368,1.364,5060,0.128,-0.15,0.028
5070,0.54,9.572,1.382,5070,0.148,-0.144,0.034
5080,0.532,9.704,1.376,5080,0.144,-0.15,0.042
5090,0.508,9.81,1.398,5090,0.126,-0.16,0.058
5100,0.542,9.868,1.42,5100,0.128,-0.17,0.07
5110,0.542,9.664,1.282,5110,0.162,-0.166,0.064
5120,0.57,9.572,1.324,5120,0.214,-0.16,0.06
5130,0.68,9.536,1.476,5130,0.266,-0.174,0.062
5140,0.608,9.46,1.55,5140,0.312,-0.204,0.056
5150,0.446,9.484,1.664,5150,0.336,-0.248,0.052
5160,0.334,9.506,1.59,5160,0.334,-0.284,0.052
5170,0.334,9.372,1.504,5170,0.308,-0.306,0.058
5180,0.434,9.306,1.496,5180,0.288,-0.324,0.058
5190,0.508,9.368,1.55,5190,0.302,-0.328,0.05
5200,0.402,9.326,1.488,5200,0.322,-0.314,0.046
5210,0.192,9.254,1.27,5210,0.338,-0.298,0.044
5220,0.08,9.31,1.2,5220,0.376,-0.27,0.036
5230,0.164,9.512,1.32,5230,0.416,-0.248,0.04
5240,0.322,9.714,1.546,5240,0.42,-0.24,0.032
5250,0.378,9.708,1.616,5250,0.37,-0.226,0.034
5260,0.48,9.666,1.798,5260,0.264,-0.216,0.044
5270,0.656,9.752,1.952,5270,0.178,-0.206,0.046
5280,0.808,9.698,1.854,5280,0.154,-0.19,0.044
5290,0.932,9.674,1.782,5290,0.148,-0.168,0.044
5300,1.04,9.642,1.624,5300,0.142,-0.132,0.044
5310,0.888,9.702,1.4,5310,0.134,-0.092,0.04
5320,0.794,10.108,1.372,5320,0.134,-0.072,0.028
5330,0.768,10.354,1.478,5330,0.112,-0.06,0.014
5340,0.73,10.156,1.454,5340,0.05,-0.046,0.006
5350,0.792,9.902,1.348,5350,-0.02,-0.026,-0.002
5360,0.836,9.704,1.224,5360,-0.07,-0.008,-0.01
5370,0.852,9.732,1.21,5370,-0.104,-0.002,-0.02
5380,0.856,9.79,1.15,5380,-0.118,0.004,-0.036
5390,0.742,9.778,1.054,5390,-0.108,0.02,-0.046
5400,0.652,9.828,0.896,5400,-0.084,0.026,-0.046
5410,0.622,9.966,0.834,5410,-0.044,0.02,-0.05
5420,0.662,10.038,0.872,5420,-0.012,0.018,-0.052
5430,0.622,9.96,0.89,5430,-0.006,0.014,-0.042
5440,0.566,9.886,0.96,5440,-0.01,0.006,-0.028
5450,0.542,9.842,0.98,5450,-0.018,-0.018,-0.014
5460,0.568,9.726,0.94,5460,-0.024,-0.044,-0.01
5470,0.602,9.542,0.79,5470,-0.03,-0.068,0.004
5480,0.562,9.43,0.604,5480,-0.014,-0.08,0.018
5490,0.638,9.47,0.702,5490,0.032,-0.1,0.026
5500,0.72,9.51,0.76,5500,0.072,-0.138,0.038
5510,0.716,9.478,0.792,5510,0.098,-0.18,0.042
5520,0.646,9.368,0.662,5520,0.104,-0.206,0.056
5530,0.674,9.468,0.782,5530,0.068,-0.224,0.08
5540,0.786,9.496,0.846,5540,0.028,-0.232,0.092
5550,0.818,9.304,0.804,5550,0.038,-0.24,0.096
5560,0.786,9.194,0.822,5560,0.072,-0.256,0.1
5570,0.672,9.232,0.708,5570,0.114,-0.268,0.094
5580,0.602,9.262,0.636,5580,0.126,-0.272,0.09
5590,0.672,9.348,0.742,5590,0.112,-0.28,0.086
5600,0.762,9.54,1.094,5600,0.092,-0.29,0.076
5610,0.784,9.686,1.28,5610,0.066,-0.3,0.07
5620,0.762,9.68,1.298,5620,0.024,-0.304,0.062
5630,0.744,9.538,1.188,5630,0,-0.304,0.062
5640,0.79,9.542,1.244,5640,0.004,-0.306,0.058
5650,0.834,9.734,1.37,5650,0.008,-0.31,0.06
5660,0.896,9.89,1.332,5660,0.012,-0.316,0.066
5670,0.89,9.972,1.288,5670,0.028,-0.314,0.066
5680,0.89,9.986,1.3,5680,0.044,-0.316,0.07
5690,0.962,10.014,1.394,5690,0.044,-0.314,0.082
5700,1.03,9.938,1.312,5700,0.034,-0.306,0.092
5710,1.09,9.826,1.262,5710,0.044,-0.294,0.094
5720,1.124,9.694,1.114,5720,0.078,-0.278,0.1
5730,1.128,9.51,0.936,5730,0.114,-0.256,0.108
5740,1.2,9.48,0.852,5740,0.144,-0.234,0.118
5750,1.244,9.546,0.796,5750,0.172,-0.214,0.124
5760,1.258,9.538,0.746,5760,0.2,-0.188,0.132
5770,1.238,9.46,0.784,5770,0.22,-0.156,0.142
5780,1.272,9.446,0.814,5780,0.234,-0.122,0.152
5790,1.264,9.48,0.846,5790,0.262,-0.086,0.168
5800,1.26,9.464,0.862,5800,0.296,-0.05,0.176
5810,1.23,9.458,0.826,5810,0.34,-0.016,0.186
5820,1.2,9.45,0.754,5820,0.388,0.002,0.19
5830,1.228,9.448,0.752,5830,0.414,0.012,0.182
5840,1.302,9.488,0.808,5840,0.404,0.024,0.182
5850,1.342,9.528,0.806,5850,0.378,0.038,0.188
5860,1.384,9.554,0.804,5860,0.368,0.042,0.182
5870,1.404,9.518,0.842,5870,0.356,0.048,0.168
5880,1.396,9.46,0.822,5880,0.314,0.06,0.164
5890,1.344,9.466,0.684,5890,0.246,0.078,0.168
5900,1.278,9.644,0.634,5900,0.178,0.094,0.174
5910,1.294,9.83,0.694,5910,0.122,0.104,0.184
5920,1.346,9.916,0.754,5920,0.09,0.106,0.192
5930,1.35,9.946,0.754,5930,0.102,0.116,0.184
5940,1.38,9.99,0.79,5940,0.166,0.124,0.166
5950,1.456,10.012,0.898,5950,0.25,0.132,0.15
5960,1.482,10.03,0.92,5960,0.324,0.134,0.138
5970,1.454,10.008,0.838,5970,0.366,0.12,0.136
5980,1.382,9.948,0.754,5980,0.37,0.092,0.15
5990,1.268,9.876,0.798,5990,0.35,0.084,0.154
6000,1.166,9.692,0.744,6000,0.338,0.092,0.164
6010,1.144,9.44,0.59,6010,0.32,0.094,0.184
6020,1.178,9.328,0.41,6020,0.282,0.076,0.198
6030,1.198,9.352,0.35,6030,0.216,0.058,0.212
6040,1.192,9.412,0.274,6040,0.166,0.054,0.218
6050,1.216,9.47,0.28,6050,0.144,0.048,0.236
6060,1.286,9.516,0.402,6060,0.144,0.036,0.262
6070,1.442,9.458,0.208,6070,0.154,0.024,0.282
6080,1.498,9.464,0.092,6080,0.144,0.01,0.314
6090,1.418,9.848,0.022,6090,0.148,0.01,0.346
6100,1.296,9.794,-0.222,6100,0.204,0.038,0.358
6110,1.33,9.506,-0.328,6110,0.296,0.068,0.362
6120,1.43,9.442,-0.498,6120,0.362,0.088,0.372
6130,1.462,9.378,-0.506,6130,0.388,0.132,0.348
6140,1.352,9.32,-0.458,6140,0.362,0.156,0.346
6150,1.236,9.264,-0.18,6150,0.444,0.16,0.376
6160,1.198,9.002,-0.034,6160,0.632,0.176,0.354
6170,1.332,8.87,0.06,6170,0.706,0.16,0.37
6180,1.544,9.018,0.144,6180,0.606,0.136,0.378
6190,1.626,9.28,0.014,6190,0.55,0.102,0.384
6200,1.63,9.914,0.544,6200,0.59,0.052,0.36
6210,1.678,10.15,0.682,6210,0.538,-0.046,0.308
6220,1.348,8.982,-0.644,6220,0.308,-0.14,0.256
6230,1.114,8.268,-0.626,6230,0.06,-0.172,0.18
6240,1.246,9.36,0.068,6240,-0.046,-0.136,0.096
6250,1.274,10.106,-0.136,6250,-0.002,-0.082,0.022
6260,1.082,9.658,-0.704,6260,0.11,-0.066,-0.044
6270,0.95,9.744,-0.708,6270,0.234,-0.09,-0.092
6280,0.846,10.808,-0.644,6280,0.344,-0.128,-0.124
6290,1.066,11.8,-0.5,6290,0.368,-0.196,-0.132
6300,1.282,11.794,-0.338,6300,0.314,-0.368,-0.166
6310,1.48,11.142,-0.224,6310,0.23,-0.48,-0.266
6320,1.412,10.744,-0.292,6320,0.038,-0.46,-0.352
6330,1.202,10.526,-0.212,6330,-0.242,-0.45,-0.418
6340,1.134,10.248,-0.154,6340,-0.456,-0.482,-0.484
6350,1.096,10.032,-0.39,6350,-0.504,-0.514,-0.544
6360,0.98,10.008,-0.36,6360,-0.378,-0.532,-0.584
6370,0.662,10.224,-0.568,6370,-0.166,-0.528,-0.61
6380,0.932,10.996,-1.276,6380,0.092,-0.514,-0.622
6390,1.626,12.02,-0.992,6390,0.392,-0.43,-0.646
6400,1.756,12.24,-0.7,6400,0.536,-0.304,-0.638
6410,1.642,11.4,-0.696,6410,0.536,-0.222,-0.638
6420,1.364,10.248,-1.014,6420,0.478,-0.17,-0.686
6430,0.736,9.4,-1.212,6430,0.382,-0.116,-0.728
6440,-0.034,8.57,-1.216,6440,0.214,-0.072,-0.74
6450,-0.488,8.092,-1.614,6450,-0.004,-0.032,-0.748
6460,-0.272,8.224,-1.422,6460,-0.19,-0.006,-0.758
6470,0.306,8.72,-0.658,6470,-0.304,0.01,-0.742
6480,0.536,9.214,-0.584,6480,-0.33,0.046,-0.702
6490,0.426,9.778,-0.71,6490,-0.3,0.07,-0.66
6500,0.546,10.168,-0.424,6500,-0.194,0.052,-0.62
6510,0.76,10.318,-0.21,6510,-0.05,0.038,-0.546
6520,1.01,10.278,-0.05,6520,0.112,0.058,-0.494
6530,1.134,10.082,-0.144,6530,0.278,0.072,-0.422
6540,1.228,9.66,-0.35,6540,0.184,0.116,-0.236
6550,1.264,9.304,-0.276,6550,0.056,0.116,-0.166
6560,1.252,8.776,-0.216,6560,0.006,0.052,-0.082
6570,1.156,8.546,-0.526,6570,-0.018,0.014,0.022
6580,1.258,8.394,-0.708,6580,-0.06,-0.006,0.112
6590,1.3,8.504,-0.518,6590,-0.164,-0.02,0.224
6600,1.246,8.968,-0.53,6600,-0.322,-0.034,0.35
6610,1.34,8.394,-0.054,6610,-0.382,-0.11,0.454
6620,0.82,8.258,0.288,6620,-0.262,-0.21,0.564
6630,0.632,8.134,-0.244,6630,0.048,-0.3,0.654
6640,1.016,8.066,-0.632,6640,0.516,-0.378,0.676
6650,1.386,8.374,-1.07,6650,1.036,-0.438,0.662
6660,1.588,8.712,-1.324,6660,1.476,-0.474,0.682
6670,1.412,8.456,-1.326,6670,1.794,-0.508,0.704
6680,0.772,7.904,-1.662,6680,1.952,-0.542,0.736
6690,0.362,7.19,-2.102,6690,1.92,-0.582,0.786
6700,0.38,6.654,-2.546,6700,1.71,-0.67,0.834
6710,0.66,6.78,-2.888,6710,1.476,-0.744,0.872
6720,1.114,7.47,-3.05,6720,1.222,-0.79,0.922
6730,1.748,7.968,-3.05,6730,0.998,-0.838,0.936
6740,2.048,8.294,-3.186,6740,0.858,-0.854,0.934
6750,2.12,8.612,-3.294,6750,0.846,-0.856,0.92
6760,2.21,9.058,-3.29,6760,0.954,-0.854,0.878
6770,1.836,9.424,-3.628,6770,1.1,-0.868,0.83
6780,1.49,9.878,-3.736,6780,1.22,-0.892,0.758
6790,1.526,10.212,-3.326,6790,1.246,-0.892,0.676
6800,1.582,10.254,-3.032,6800,1.166,-0.868,0.628
6810,1.818,9.882,-2.712,6810,1.058,-0.786,0.622
6820,2.024,9.476,-2.584,6820,0.984,-0.716,0.618
6830,2.134,9.38,-2.702,6830,1.012,-0.692,0.596
6840,2.248,9.518,-3.102,6840,1.138,-0.588,0.592
6850,2.308,10.186,-3.516,6850,1.246,-0.462,0.574
6860,2.606,11.01,-3.254,6860,1.326,-0.384,0.55
6870,3.006,11.174,-2.756,6870,1.344,-0.312,0.54
6880,3.28,10.88,-2.176,6880,1.22,-0.224,0.53
6890,3.31,9.992,-1.51,6890,0.986,-0.11,0.514
6900,2.754,9.142,-2.334,6900,0.712,-0.008,0.5
6910,2.616,9.058,-2.442,6910,0.516,0.02,0.484
6920,2.712,9.268,-1.494,6920,0.48,-0.002,0.462
6930,2.674,9.368,-1.218,6930,0.556,-0.054,0.46
6940,2.894,9.644,-1.162,6940,0.634,-0.114,0.456
6950,3.232,9.998,-0.932,6950,0.65,-0.164,0.432
6960,3.396,10.596,-0.902,6960,0.622,-0.188,0.41
6970,3.262,10.854,-1.148,6970,0.61,-0.216,0.398
6980,2.796,10.136,-1.934,6980,0.632,-0.28,0.392
6990,2.254,9.21,-2.77,6990,0.642,-0.334,0.4
7000,1.902,8.618,-3.454,7000,0.576,-0.382,0.412
7010,1.774,8.692,-3.924,7010,0.516,-0.412,0.414
7020,1.844,9.236,-4.284,7020,0.554,-0.436,0.418
7030,2.028,9.47,-4.47,7030,0.68,-0.478,0.412
7040,2.156,9.03,-4.774,7040,0.784,-0.514,0.412
7050,2.034,8.434,-5.174,7050,0.83,-0.548,0.414
7060,1.948,8.502,-5.11,7060,0.862,-0.542,0.408
7070,2.012,8.722,-4.874,7070,0.856,-0.52,0.414
7080,2.16,8.548,-4.892,7080,0.86,-0.492,0.412
7090,2.268,8.05,-4.934,7090,0.938,-0.438,0.378
7100,2.25,7.822,-5.166,7100,1.028,-0.384,0.348
7110,2.288,8.086,-5.34,7110,1.04,-0.34,0.356
7120,2.384,8.176,-5.304,7120,1.036,-0.282,0.34
7130,2.662,8.2,-5.022,7130,1.074,-0.218,0.298
7140,2.922,8.192,-4.552,7140,1.076,-0.16,0.266
7150,3.046,8.192,-4.408,7150,1.012,-0.076,0.232
7160,3.184,8.14,-4.642,7160,0.944,0.002,0.194
7170,3.294,8.068,-4.742,7170,0.902,0.04,0.162
7180,3.442,7.914,-4.884,7180,0.87,0.028,0.12
7190,3.598,7.588,-4.886,7190,0.806,0.028,0.078
7200,3.68,7.492,-4.848,7200,0.686,0.06,0.05
7210,3.834,7.778,-4.89,7210,0.54,0.1,0.026
7220,4.102,8.186,-4.646,7220,0.416,0.134,-0.014
7230,4.174,8.15,-4.854,7230,0.304,0.136,-0.06
7240,3.87,7.826,-5.328,7240,0.22,0.132,-0.1
7250,3.444,7.782,-5.694,7250,0.156,0.142,-0.136
7260,3.288,8.116,-5.694,7260,0.116,0.166,-0.176
7270,3.348,8.41,-5.51,7270,0.064,0.182,-0.21
7280,3.404,8.42,-5.508,7280,0,0.19,-0.24
7290,3.276,8.424,-5.598,7290,-0.09,0.204,-0.258
7300,3.05,8.35,-5.782,7300,-0.18,0.222,-0.272
7310,2.892,8.356,-5.862,7310,-0.234,0.224,-0.288
7320,2.952,8.278,-5.898,7320,-0.272,0.226,-0.3
7330,3.01,8.212,-5.958,7330,-0.34,0.226,-0.312
7340,2.954,8.134,-6.042,7340,-0.442,0.22,-0.322
7350,2.834,8.11,-6.082,7350,-0.608,0.218,-0.318
7360,2.844,8.164,-5.948,7360,-0.794,0.218,-0.314
7370,2.916,8.096,-5.93,7370,-0.934,0.21,-0.334
7380,2.924,7.912,-6,7380,-1.014,0.208,-0.364
7390,3.034,7.898,-5.974,7390,-1.058,0.216,-0.396
7400,3.052,7.984,-5.918,7400,-1.068,0.234,-0.42
7410,3.064,8.12,-5.818,7410,-1.032,0.244,-0.432
7420,3.114,8.26,-5.736,7420,-0.968,0.24,-0.436
7430,3.058,8.356,-5.616,7430,-0.904,0.242,-0.448
7440,2.896,8.342,-5.478,7440,-0.888,0.248,-0.454
7450,2.846,8.408,-5.338,7450,-0.948,0.26,-0.466
7460,2.918,8.574,-5.286,7460,-1.072,0.272,-0.486
7470,2.972,8.618,-5.22,7470,-1.21,0.286,-0.518
7480,2.914,8.49,-5.204,7480,-1.35,0.298,-0.558
7490,2.798,8.368,-5.196,7490,-1.48,0.304,-0.572
7500,2.77,8.382,-5.15,7500,-1.55,0.32,-0.59
7510,2.91,8.442,-5.068,7510,-1.544,0.332,-0.628
7520,2.998,8.614,-4.97,7520,-1.494,0.338,-0.666
7530,2.954,8.95,-4.644,7530,-1.45,0.354,-0.694
7540,2.912,9.088,-4.442,7540,-1.404,0.382,-0.724
7550,2.802,9.036,-4.358,7550,-1.398,0.404,-0.76
7560,2.744,8.824,-4.338,7560,-1.398,0.432,-0.806
7570,2.62,8.626,-4.322,7570,-1.42,0.426,-0.812
7580,2.408,8.638,-4.294,7580,-1.432,0.416,-0.834
7590,2.304,8.794,-4.206,7590,-1.45,0.41,-0.842
7600,2.32,9.008,-3.98,7600,-1.484,0.41,-0.85
7610,2.408,9.148,-3.948,7610,-1.498,0.45,-0.892
7620,2.444,9.354,-3.772,7620,-1.506,0.502,-0.954
7630,2.256,9.75,-3.96,7630,-1.556,0.548,-1.002
7640,2.128,9.668,-3.974,7640,-1.666,0.58,-1.038
7650,2.004,9.686,-3.96,7650,-1.8,0.58,-1.08
7660,1.986,9.86,-3.804,7660,-1.966,0.55,-1.1
7670,2.082,10.102,-3.346,7670,-2.136,0.526,-1.106
7680,2.222,10.296,-3.128,7680,-2.262,0.508,-1.126
7690,2.28,10.462,-2.88,7690,-2.316,0.49,-1.13
7700,2.22,10.596,-2.748,7700,-2.296,0.454,-1.114
7710,2.036,10.608,-2.722,7710,-2.158,0.408,-1.104
7720,1.774,10.502,-2.672,7720,-1.884,0.366,-1.086
7730,1.594,10.442,-2.592,7730,-1.514,0.346,-1.046
7740,1.53,10.36,-2.39,7740,-1.066,0.34,-1.002
7750,1.472,10.102,-2.162,7750,-0.58,0.346,-0.954
7760,1.402,9.7,-2.02,7760,-0.07,0.342,-0.896
7770,1.2,9.256,-1.884,7770,0.43,0.33,-0.858
7780,0.986,8.776,-1.82,7780,0.8,0.35,-0.852
7790,0.954,8.322,-1.722,7790,0.952,0.426,-0.842
7800,1.088,7.954,-1.628,7800,0.904,0.492,-0.818
7810,1.144,7.724,-1.68,7810,0.772,0.502,-0.77
7820,1.064,7.606,-1.644,7820,0.604,0.516,-0.712
7830,0.9,7.464,-1.62,7830,0.466,0.55,-0.64
7840,0.704,7.458,-1.546,7840,0.376,0.61,-0.584
7850,0.61,7.84,-1.262,7850,0.176,0.682,-0.534
7860,0.618,8.814,-0.956,7860,-0.124,0.702,-0.494
7870,0.514,9.462,-0.772,7870,-0.42,0.692,-0.466
7880,0.256,9.578,-0.818,7880,-0.626,0.688,-0.412
7890,0.128,9.38,-0.78,7890,-0.726,0.718,-0.366
7900,0.174,8.898,-0.736,7900,-0.76,0.752,-0.284
7910,0.266,8.188,-0.908,7910,-0.774,0.734,-0.18
7920,0.366,8.466,-0.334,7920,-0.778,0.672,-0.116
7930,0.246,9.604,0.112,7930,-0.748,0.616,-0.05
7940,0.044,10.226,-0.014,7940,-0.696,0.54,0.002
7950,0.002,9.924,-0.344,7950,-0.676,0.446,0.06
7960,0.024,9.09,-0.606,7960,-0.642,0.35,0.152
7970,0,8.51,-1.096,7970,-0.662,0.286,0.284
7980,-0.134,8.086,-1.146,7980,-0.832,0.228,0.392
7990,-0.524,8.044,-1.166,7990,-1.154,0.138,0.458
8000,-0.726,7.988,-1.32,8000,-1.542,0.014,0.556
8010,-0.962,7.894,-1.494,8010,-1.966,-0.084,0.64
8020,-1.204,7.758,-1.532,8020,-2.296,-0.122,0.678
8030,-1.286,7.484,-1.904,8030,-2.488,-0.158,0.696
8040,-1.156,7.442,-2.332,8040,-2.588,-0.186,0.736
8050,-0.906,8.018,-1.746,8050,-2.67,-0.152,0.734
8060,-0.906,8.794,-1.568,8060,-2.608,-0.084,0.664
8070,-0.798,9.224,-1.204,8070,-2.278,-0.012,0.604
8080,-0.554,9.54,-0.878,8080,-1.696,0.054,0.576
8090,-0.192,9.878,-0.8,8090,-0.986,0.076,0.516
8100,-0.11,10.02,-0.55,8100,-0.322,0.05,0.456
8110,-0.026,10.12,-0.182,8110,0.09,0.002,0.448
8120,0.294,10.284,1.124,8120,0.152,-0.034,0.458
8130,0.524,10.376,1.798,8130,-0.01,-0.088,0.512
8140,0.428,9.968,1.956,8140,-0.01,-0.14,0.534
8150,0,8.84,1.686,8150,0.3,-0.202,0.458
8160,-0.712,8.268,1.24,8160,0.792,-0.21,0.344
8170,-1.136,8.542,0.87,8170,1.032,-0.184,0.268
8180,-1.276,9.334,0.58,8180,0.924,-0.144,0.212
8190,-1.276,10.444,0.858,8190,0.712,-0.06,0.158
8200,-1.086,10.452,0.904,8200,0.6,0,0.102
8210,-0.688,9.39,1.156,8210,0.602,0.024,0.008
8220,-0.426,8.426,1.382,8220,0.61,0.022,-0.036
8230,-0.114,8.572,1.318,8230,0.59,-0.02,-0.034
8240,0.266,10.408,2.114,8240,0.504,-0.074,-0.044
8250,0.302,11.638,2.786,8250,0.382,-0.118,-0.028
8260,0.024,11.968,3.564,8260,0.298,-0.14,-0.044
8270,-0.246,11.856,3.888,8270,0.2,-0.166,-0.062
8280,-0.552,11.25,3.486,8280,0.118,-0.194,-0.086
8290,-0.726,10.564,2.848,8290,0.13,-0.164,-0.11
8300,-0.596,10.206,1.394,8300,0.216,-0.1,-0.128
8310,-0.458,9.944,0.028,8310,0.352,-0.044,-0.122
8320,-0.238,9.408,-0.352,8320,0.582,-0.018,-0.11
8330,-0.298,9.176,-0.02,8330,0.838,-0.026,-0.088
8340,-0.318,9.47,0.508,8340,1.012,-0.062,-0.038
8350,-0.086,9.822,0.702,8350,1.096,-0.086,0.018
8360,0.312,9.852,0.752,8360,1.094,-0.124,0.062
8370,0.632,9.582,1.142,8370,1.002,-0.14,0.102
8380,0.61,9.046,1.202,8380,0.854,-0.144,0.132
8390,0.278,8.572,1.028,8390,0.704,-0.164,0.154
8400,-0.098,8.346,0.672,8400,0.636,-0.166,0.164
8410,-0.324,8.25,0.432,8410,0.656,-0.18,0.164
8420,-0.306,8.37,0.32,8420,0.762,-0.192,0.148
8430,-0.168,8.76,0.314,8430,0.884,-0.198,0.132
8440,0.148,9.11,0.348,8440,0.958,-0.192,0.13
8450,0.348,9.38,0.288,8450,0.992,-0.192,0.122
8460,0.336,9.342,-0.078,8460,1.014,-0.202,0.098
8470,0.32,9.242,-0.494,8470,1.018,-0.23,0.076
8480,0.338,9.238,-0.706,8480,0.976,-0.264,0.07
8490,0.378,9.3,-0.814,8490,0.916,-0.284,0.072
8500,0.468,9.45,-0.746,8500,0.878,-0.28,0.072
8510,0.542,9.592,-0.708,8510,0.872,-0.266,0.068
8520,0.478,9.902,-0.748,8520,0.856,-0.252,0.058
8530,0.272,10.228,-0.854,8530,0.826,-0.25,0.044
8540,0.056,10.412,-1.012,8540,0.79,-0.246,0.036
8550,-0.02,10.41,-1.002,8550,0.732,-0.25,0.038
8560,0.046,10.452,-0.834,8560,0.642,-0.256,0.042
8570,0.298,10.454,-0.712,8570,0.516,-0.27,0.048
8580,0.492,10.336,-0.64,8580,0.418,-0.286,0.05
8590,0.588,10.144,-0.58,8590,0.342,-0.32,0.05
8600,0.548,10.122,-0.516,8600,0.288,-0.348,0.042
8610,0.62,10.262,-0.488,8610,0.248,-0.346,0.056
8620,0.646,10.362,-0.428,8620,0.188,-0.33,0.08
8630,0.574,10.228,-0.432,8630,0.122,-0.332,0.09
8640,0.402,9.898,-0.602,8640,0.056,-0.336,0.084
8650,0.174,9.834,-0.782,8650,0,-0.328,0.054
8660,0.044,9.99,-0.718,8660,-0.054,-0.308,0.02
8670,0.076,10.052,-0.628,8670,-0.118,-0.29,-0.006
8680,0.326,9.932,-0.552,8680,-0.17,-0.274,-0.026
8690,0.476,9.64,-0.362,8690,-0.174,-0.268,-0.068
8700,0.418,9.538,-0.312,8700,-0.168,-0.258,-0.116
8710,0.374,9.604,-0.366,8710,-0.218,-0.226,-0.154
8720,0.354,9.72,-0.586,8720,-0.33,-0.18,-0.2
8730,0.36,9.962,-0.73,8730,-0.458,-0.14,-0.252
8740,0.334,10.156,-0.738,8740,-0.572,-0.112,-0.292
8750,0.24,10.064,-0.956,8750,-0.668,-0.106,-0.324
8760,0.08,10.032,-1.128,8760,-0.708,-0.1,-0.35
8770,0.008,10.288,-1.144,8770,-0.694,-0.096,-0.368
8780,0.16,10.592,-0.972,8780,-0.644,-0.084,-0.378
