time,acc_x,acc_y,acc_z,time,gyro_x,gyro_y,gyro_z
24320,17.652,-0.438,11.378,24320,2.266,-1.106,-2.734
24330,18.188,-3.178,11.4,24330,1.774,-1.224,-2.448
24340,19.872,-5.746,11.25,24340,1.062,-1.388,-1.91
24350,20.1,-7.558,11.036,24350,0.586,-1.496,-1.392
24360,18.444,-8.836,10.532,24360,0.476,-1.406,-1.008
24370,16.028,-9.404,9.584,24370,0.516,-1.172,-0.756
24380,13.894,-8.826,9.154,24380,0.414,-1.056,-0.432
24390,12.286,-5.916,9.614,24390,0.22,-0.994,-0.028
24400,10.926,-3.052,9.7,24400,-0.174,-0.938,0.25
24410,9.766,-2.584,9.222,24410,-0.894,-1.028,0.484
24420,8.322,-3.85,7.892,24420,-1.612,-1.294,0.876
24430,7.882,-4.628,9.082,24430,-1.706,-1.556,1.292
24440,8.074,-4.668,10.482,24440,-0.894,-1.626,1.554
24450,7.588,-4.21,9.376,24450,0.222,-1.534,1.664
24460,7.398,-3.91,7.538,24460,0.864,-1.392,1.718
24470,7.206,-3.358,6.574,24470,0.938,-1.28,1.636
24480,6.5,-1.24,7.246,24480,-0.188,-1.258,1.862
24490,5.334,0.498,7.904,24490,-1.446,-1.53,2.38
24500,4.184,-1.114,6.942,24500,-1.498,-1.916,2.53
24510,4.124,-4.278,5.71,24510,-0.732,-1.93,2.732
24520,5.134,-4.468,6.932,24520,0.73,-1.832,2.964
24530,7.134,-1.368,8.806,24530,2.098,-1.834,2.964
24540,9.236,4.79,7.332,24540,2.926,-1.848,3.032
24550,9.578,7.83,4.1,24550,3.31,-1.866,3.064
24560,6.802,1.952,5.314,24560,3.502,-1.832,3.08
24570,4.528,-0.914,3.008,24570,3.346,-1.682,3.022
24580,6.256,-2.742,4.38,24580,2.828,-1.576,2.958
24590,8.758,-4.498,5.73,24590,1.958,-1.482,2.998
24600,8.584,-1.198,5.748,24600,1.408,-1.374,3.112
24610,9.776,-0.014,3.864,24610,1.86,-1.188,3.038
24620,10.07,1.224,3.122,24620,2.888,-0.992,2.944
24630,10.508,1.47,2.774,24630,3.932,-0.812,2.878
24640,11.504,3.548,3.33,24640,4.756,-0.634,2.812
24650,11.99,5.856,3.502,24650,5.398,-0.494,2.782
24660,12.112,7.174,4.238,24660,6.076,-0.392,2.738
24670,12.07,4.744,5.354,24670,6.936,-0.166,2.666
24680,11.904,1.686,4.4,24680,7.632,0.166,2.648
24690,12.388,-0.004,2.508,24690,7.934,0.474,2.72
24700,12.986,0.05,1.538,24700,7.894,0.714,2.778
24710,13.388,0.866,1.176,24710,7.808,0.884,2.79
24720,13.504,1.77,0.86,24720,7.854,1.058,2.748
24730,13.288,1.874,0.39,24730,7.942,1.232,2.644
24740,13.598,1.656,0.262,24740,7.918,1.408,2.512
24750,14.224,1.698,0.446,24750,7.642,1.582,2.406
24760,14.484,2.802,0.294,24760,7.104,1.694,2.36
24770,14.426,3.944,0.108,24770,6.478,1.768,2.366
24780,14.314,4.15,-0.154,24780,5.974,1.836,2.33
24790,14.186,3.792,-0.678,24790,5.65,1.886,2.29
24800,13.946,3.932,-1.306,24800,5.474,1.884,2.224
24810,13.792,5.02,-0.906,24810,5.472,1.836,2.154
24820,13.926,5.972,-0.054,24820,5.672,1.904,2.056
24830,13.738,6.312,0.612,24830,6.004,2.072,2
24840,13.518,5.874,0.95,24840,6.138,2.2,1.904
24850,13.298,5.256,0.708,24850,5.916,2.276,1.724
24860,13.04,4.758,0.228,24860,5.458,2.35,1.58
24870,12.634,4.384,0.028,24870,4.8,2.342,1.458
24880,12.31,3.746,-0.19,24880,4.084,2.278,1.322
24890,12.422,3.008,0,24890,3.61,2.276,1.22
24900,12.428,2.894,0.308,24900,3.634,2.354,1.13
24910,11.926,3.848,0.826,24910,4.04,2.422,1.064
24920,11.46,5.17,0.816,24920,4.604,2.532,0.978
24930,11.336,6.346,1.108,24930,4.998,2.666,0.804
24940,10.87,7.154,1.392,24940,4.756,2.68,0.678
24950,10.214,6.862,2.134,24950,3.874,2.548,0.594
24960,9.98,5.794,2.906,24960,2.684,2.374,0.544
24970,10.25,3.786,3.046,24970,1.574,2.264,0.466
24980,10.268,1.048,2.6,24980,0.91,2.194,0.344
24990,10.242,0.086,1.738,24990,0.828,2.166,0.33
25000,10.3,1.696,1.552,25000,1.266,2.182,0.268
25010,10.65,4.616,1.844,25010,1.928,2.216,0.154
25020,10.36,7.194,2.448,25020,2.49,2.292,0.016
25030,9.782,8.818,4.144,25030,2.662,2.328,-0.12
25040,9.488,9.086,5.858,25040,2.188,2.26,-0.19
25050,8.972,7.584,5.678,25050,1.364,2.156,-0.212
25060,9.116,4.916,5.106,25060,0.722,2.044,-0.144
25070,9.252,3.304,4.304,25070,0.708,1.98,-0.156
25080,9.088,2.516,3.768,25080,1.392,1.954,-0.338
25090,8.786,2.23,3.888,25090,2.342,1.918,-0.45
25100,8.11,3.796,3.838,25100,3.13,1.952,-0.638
25110,7.308,6.98,5.116,25110,3.562,2.042,-0.98
25120,6.662,9.718,6.638,25120,3.268,2.068,-1.184
25130,6.524,9.878,7.83,25130,2.102,1.994,-1.264
25140,6.84,7.444,7.566,25140,0.646,1.958,-1.42
25150,7.13,5.5,6.308,25150,-0.514,1.976,-1.582
25160,7.67,4.67,5.224,25160,-1.054,2.024,-1.678
25170,7.704,4.482,5.084,25170,-1.042,2.112,-1.814
25180,7.332,6.15,5.966,25180,-0.89,2.198,-2.002
25190,7.142,8.944,6.942,25190,-0.874,2.192,-2.098
25200,6.24,11.204,7.794,25200,-1.084,2.16,-2.04
25210,5.262,12.862,8.318,25210,-1.296,2.282,-1.982
25220,4.934,13.12,8.356,25220,-1.144,2.568,-1.892
25230,4.822,11.074,7.336,25230,-0.802,2.836,-1.82
25240,4.796,9.018,6.25,25240,-0.558,2.998,-1.74
25250,4.824,8.628,6.028,25250,-0.44,3.138,-1.714
25260,4.716,8.826,5.948,25260,-0.214,3.27,-1.798
25270,4.568,8.528,5.934,25270,0.238,3.302,-1.894
25280,5.286,7.48,8.596,25280,0.626,3.26,-1.884
25290,7.178,5.336,11.316,25290,0.748,3.18,-1.748
25300,8.148,3.668,11.334,25300,0.618,3.128,-1.61
25310,7.998,4.034,10.616,25310,0.206,3.108,-1.498
25320,7.704,5.782,10.678,25320,-0.372,3.09,-1.374
25330,7.726,6.23,10.342,25330,-0.87,3.086,-1.29
25340,7.672,4.572,9.384,25340,-1.124,3.106,-1.258
25350,7.746,3.498,8.678,25350,-1.198,3.158,-1.228
25360,7.568,2.922,8.12,25360,-1.216,3.218,-1.224
25370,7.15,2.7,8.244,25370,-1.226,3.266,-1.192
25380,6.96,4.216,8.41,25380,-1.364,3.314,-1.09
25390,7.176,6.808,8.128,25390,-1.77,3.302,-0.89
25400,7.446,8.082,8.366,25400,-2.306,3.182,-0.614
25410,7.228,7.642,8.314,25410,-2.72,2.946,-0.356
25420,6.446,6.348,7.934,25420,-2.992,2.744,-0.006
25430,4.922,4.9,7.608,25430,-2.988,2.592,0.32
25440,3.022,3.626,7.054,25440,-1.988,2.462,0.45
25450,1.77,3.348,7.068,25450,-0.04,2.478,0.45
25460,0.942,3.482,6.936,25460,1.592,2.46,0.444
25470,0.104,4.024,5.484,25470,1.998,2.416,0.624
25480,-0.946,4.792,4.306,25480,1.116,2.442,0.752
25490,-1.348,3.586,2.786,25490,-0.32,2.508,0.858
25500,-0.986,1.466,0.774,25500,-1.218,2.44,0.996
25510,-0.658,-0.868,0.518,25510,-1.31,2.196,1.036
25520,0.038,-4.592,1.692,25520,-0.862,1.882,1.042
25530,-0.458,-6.476,2.924,25530,-0.282,1.678,1.13
25540,-0.8,-3.596,5.234,25540,0.116,1.514,1.184
25550,-0.496,2.65,7.914,25550,0.256,1.44,1.294
25560,-1.006,5.964,7.534,25560,0.192,1.488,1.478
25570,-2.45,4.88,4.908,25570,0.154,1.58,1.698
25580,-3.506,2.826,2.036,25580,0.15,1.688,1.914
25590,-3.682,1.038,0.162,25590,-0.242,1.698,2.052
25600,-2.944,0.258,-0.39,25600,-1.028,1.506,2.192
25610,-2.922,0.934,-0.14,25610,-1.576,1.256,2.326
25620,-2.464,2.34,1.068,25620,-1.466,0.97,2.324
25630,-1.612,3.28,3.986,25630,-0.98,0.68,2.244
25640,-0.952,3.06,6.522,25640,-0.72,0.558,2.276
25650,-0.572,2.366,5.336,25650,-0.72,0.542,2.408
25660,-1.314,3.016,2.508,25660,-0.636,0.486,2.482
25670,-3.1,5.332,1.588,25670,-0.44,0.316,2.44
25680,-4.296,6.166,1.622,25680,-0.346,0.182,2.434
25690,-4.976,4,-0.59,25690,-0.374,0.072,2.458
25700,-5.158,2.39,-1.72,25700,-0.348,-0.046,2.4
25710,-3.766,4.178,0.422,25710,-0.302,-0.21,2.356
25720,-2.68,6.47,3.14,25720,-0.228,-0.294,2.364
25730,-2.64,6.21,2.642,25730,-0.11,-0.172,2.356
25740,-3.582,5.388,1.228,25740,-0.228,-0.036,2.382
25750,-4.046,5.424,1.824,25750,-0.648,-0.014,2.402
25760,-4.05,5.81,2.8,25760,-0.982,-0.09,2.294
25770,-4.642,6.646,2.906,25770,-1.046,-0.236,2.162
25780,-5.514,6.574,1.876,25780,-1.178,-0.418,2.104
25790,-5.258,6.372,2.264,25790,-1.414,-0.634,2.106
25800,-3.658,7.142,4.058,25800,-1.478,-0.834,2.118
25810,-2.666,7.972,5.242,25810,-1.396,-0.936,2.18
25820,-2.952,8.822,5.628,25820,-1.326,-0.948,2.274
25830,-3.894,8.788,5.692,25830,-1.326,-0.94,2.352
25840,-4.756,8.06,4.7,25840,-1.296,-0.992,2.378
25850,-5.812,7.862,4.37,25850,-1.34,-1.176,2.372
25860,-7.318,7.024,3.718,25860,-1.82,-1.396,2.396
25870,-8.31,5.66,3.156,25870,-2.762,-1.564,2.504
25880,-7.562,4.862,3.7,25880,-3.878,-1.832,2.658
25890,-5.824,5.52,4.922,25890,-4.668,-2.17,2.796
25900,-4.49,6.696,6.106,25900,-4.81,-2.37,2.8
25910,-4.094,6.904,6.27,25910,-4.362,-2.402,2.566
25920,-3.908,7.008,6.85,25920,-3.676,-2.232,2.238
25930,-4.18,7.412,7.96,25930,-3.384,-1.754,1.976
25940,-4.708,7.258,9.978,25940,-3.728,-0.968,1.722
25950,-5.636,7.592,11.636,25950,-3.908,0.072,1.432
25960,-6.238,7.654,12.376,25960,-3.07,1.316,1.154
25970,-5.642,6.642,12.774,25970,-1.042,2.54,0.858
25980,-4.404,5.854,13.846,25980,1.636,3.666,0.532
25990,-1.95,5.29,16.348,25990,3.834,4.774,0
26000,1.422,6.744,21.446,26000,5.1,5.584,-0.95
26010,4.3,11.582,27.844,26010,5.32,5.796,-1.824
26020,6.424,13.962,32.39,26020,4.824,6.306,-2.662
26030,8.272,11.388,34.552,26030,3.492,7.464,-3.66
26040,8.576,6.39,33.988,26040,-0.086,6.726,-3.534
26050,7.75,1.164,31.158,26050,-3.284,5.266,-2.764
26060,7.534,0.608,29.042,26060,-3.1,4.928,-2.274
26070,6.154,7.466,26.476,26070,-0.62,4.494,-2.13
26080,4.706,13.286,19.166,26080,2.726,3.672,-2.17
26090,4.096,15.596,19.114,26090,5.234,3.53,-3.002
26100,9.102,30.394,35.642,26100,5.8,3.182,-3.644
26110,6.828,30.128,12.9,26110,5.564,2.774,-4.14
26120,-1.362,8.076,-11.132,26120,5.038,2.798,-4.562
26130,0.308,-2.212,-1.54,26130,4.406,2.988,-4.816
26140,0.416,-9.824,-8.812,26140,3.906,3.332,-5.048
26150,-2.456,-13.506,-16.206,26150,3.808,3.792,-5.258
26160,-1.244,0.96,-9.456,26160,4.152,4.24,-5.342
26170,-1.71,11.83,-5.462,26170,4.74,4.548,-5.458
26180,-4.966,18.296,-2.396,26180,5.426,4.81,-5.78
26190,-5.474,21.634,1.912,26190,6.016,4.946,-5.988
26200,-5.34,20.52,4.088,26200,6.28,4.796,-6.162
26210,-4.188,18.02,5.618,26210,6.122,4.548,-6.258
26220,-2.14,15.282,6.242,26220,5.492,4.392,-6.15
26230,-0.582,12.356,5.954,26230,4.474,4.728,-6.076
26240,0.078,9.444,5.124,26240,3.492,5.29,-6.054
26250,0.784,7.512,4.004,26250,3.214,5.892,-5.82
26260,1.206,5.584,2.44,26260,3.596,6.658,-5.398
26270,0.018,5.36,-0.03,26270,4.316,7.426,-5.018
26280,-1.174,6.41,-1.574,26280,4.882,8.126,-4.716
26290,-1.214,7.846,-1.022,26290,5.118,8.716,-4.456
26300,0.148,8.48,2.81,26300,4.84,9.198,-4.31
26310,0.524,7.466,5.802,26310,4.252,9.764,-4.11
26320,1.216,4.802,6.724,26320,3.6,10.386,-3.756
26330,2.264,0.392,6.788,26330,2.852,10.942,-3.322
26340,1.674,-3.73,5.386,26340,2.178,11.442,-2.638
26350,0.322,-5.792,4.186,26350,1.612,11.754,-1.598
26360,0.062,-4.534,5.088,26360,0.68,11.8,-0.142
26370,0.84,-3.244,4.676,26370,-0.796,11.404,1.756
26380,2.614,-3.16,2.592,26380,-2.136,10.636,4.008
26390,5.08,-5.054,1.016,26390,-3.63,9.046,7.006
26400,6.758,-7.66,-1.63,26400,-3.798,5.98,10.574
26410,8.168,-10.724,-5.334,26410,-2.084,0.78,13.958
26420,9.372,-15.196,-10.206,26420,1.444,-5.06,16.678
26430,11.2,-19.824,-14.426,26430,5.274,-8.794,17.926
26440,12.438,-24.5,-18.95,26440,6.744,-10.33,17.968
26450,12.536,-27.644,-28.624,26450,5.616,-11.594,18.362
26460,12.466,-29.782,-38.076,26460,2.442,-12.09,19.57
26470,12.726,-37.556,-39.166,26470,-2.432,-12.034,20.684
26480,13.484,-39.226,-39.074,26480,-8.022,-11.772,20.606
26490,23.504,-39.226,-39.126,26490,-12.314,-11.92,17.914
26500,39.226,-36.724,-39.166,26500,-11.302,-12.114,13.818
26510,39.226,-29.972,-39.166,26510,-6.258,-12.376,10.598
26520,39.226,-11.128,-39.158,26520,-3.232,-11.562,6.8
26530,39.226,11.214,-25.908,26530,-4.282,-12.136,2.75
26540,39.226,19.244,5.874,26540,-8.652,-13.506,0.536
26550,39.226,18.538,27.274,26550,-11.492,-13.32,-1.038
26560,39.226,27.474,39.226,26560,-13.978,-10.95,-1.096
26570,39.226,38.646,39.226,26570,-12.07,-7.28,0.658
26580,39.226,38.646,37.67,26580,-4.93,-3.722,0.222
26590,39.092,38.412,39.19,26590,0.808,-2.362,-1.456
26600,23.578,38.646,21.58,26600,1.494,-3.016,-1.7
26610,3.596,38.526,-19.358,26610,-2.076,-4.63,-1.748
26620,7.406,38.542,0.5,26620,-6.84,-6.48,-2.62
26630,21.674,24.878,-2.08,26630,-8.964,-7.52,-4.144
26640,28.098,-10.454,25.642,26640,-8.774,-7.214,-5.412
26650,24.364,-34.044,11.654,26650,-8.582,-6.66,-5.538
26660,14.152,-26.456,5.97,26660,-8.084,-5.32,-5.132
26670,8.834,4.218,-5.428,26670,-5.832,-3.322,-5.044
26680,4.132,28.932,-1.42,26680,-3.186,-2.006,-5.088
26690,2.714,36.054,2.874,26690,-1.628,-1.538,-5.028
26700,5.9,22.548,-1.8,26700,-1.318,-1.404,-4.702
26710,12.676,8.22,4,26710,-1.416,-1.448,-4.666
26720,17.308,6.336,9.44,26720,-1.48,-1.746,-4.468
26730,21.054,-1.27,15.842,26730,-1.162,-1.97,-4.286
26740,23.106,-10.038,18.482,26740,-0.742,-1.93,-4.222
26750,19.164,-12.396,17.538,26750,-0.034,-1.644,-3.9
26760,14.484,-8.058,14.9,26760,0.908,-1.284,-3.584
26770,13.332,-2.152,13.27,26770,1.244,-1.072,-3.56
26780,11.266,1.144,12.376,26780,0.988,-0.982,-3.43
26790,8.826,-0.292,12.052,26790,0.42,-1.046,-3.17
26800,6.85,-1.776,11.382,26800,-0.18,-1.26,-2.98
26810,6.346,-2.976,11.534,26810,-0.582,-1.61,-2.884
26820,7.448,-5.334,12.58,26820,-0.802,-1.91,-2.924
26830,8.77,-6.444,12.142,26830,-0.724,-2.082,-3.018
26840,8.944,-3.292,12.032,26840,-0.318,-2.142,-2.98
26850,8.778,1.142,11.912,26850,0.14,-2.096,-2.844
26860,8.224,3.578,11.316,26860,0.348,-2.018,-2.706
26870,7.126,3.238,9.856,26870,0.15,-1.97,-2.546
26880,5.132,1.532,8.524,26880,-0.31,-2,-2.264
26890,3.748,0.162,8.522,26890,-0.666,-2.068,-2.018
26900,3.594,-1.416,9.1,26900,-0.67,-2.142,-1.926
26910,4.654,-3.104,8.906,26910,-0.196,-2.244,-1.86
26920,6.56,-3.526,8.478,26920,0.602,-2.272,-1.638
26930,8.22,-2.158,8.198,26930,1.384,-2.276,-1.47
26940,9.232,-0.052,7.86,26940,1.816,-2.348,-1.378
26950,9.712,1.192,7.834,26950,1.96,-2.39,-1.208
26960,9.882,0.99,7.684,26960,2.036,-2.424,-1.118
26970,9.858,-0.414,7.252,26970,1.988,-2.438,-1.028
26980,9.318,-2.212,6.318,26980,1.866,-2.378,-0.796
26990,8.942,-4.794,6.232,26990,1.838,-2.228,-0.666
27000,8.524,-5.644,6.22,27000,1.718,-2.026,-0.578
27010,8.48,-3.772,5.706,27010,1.512,-1.812,-0.432
27020,9.408,-2.466,5.736,27020,1.358,-1.636,-0.326
27030,10.182,-1.928,5.864,27030,1.314,-1.486,-0.232
27040,10.726,-1.436,5.972,27040,1.216,-1.328,-0.118
27050,11.412,-1.842,6.408,27050,1.194,-1.164,-0.01
27060,11.61,-2.462,7.24,27060,1.338,-1.094,0.118
27070,11.826,-2.62,7.902,27070,1.522,-1.132,0.232
27080,12.12,-2.118,8.612,27080,1.566,-1.154,0.43
27090,11.852,-1.818,8.466,27090,1.38,-1.17,0.712
27100,11.722,-1.474,7.798,27100,1.088,-1.356,1.002
27110,12.024,-1.386,7.646,27110,1.814,-1.464,1.276
27120,12,-1.878,7.888,27120,3.064,-1.192,1.498
27130,11.512,-2.73,7.878,27130,3.458,-0.816,1.722
27140,10.69,-2.57,7.768,27140,3.156,-0.818,1.856
27150,10.656,-1.27,7.482,27150,2.636,-0.878,1.914
27160,11.772,1.594,6.216,27160,2.08,-1.004,2.18
27170,11.138,-0.008,3.246,27170,2.008,-1.17,2.424
27180,9.15,-4.922,3.184,27180,2.59,-1.284,2.504
27190,9.404,-7.5,4.12,27190,3.24,-1.254,2.514
27200,10.886,-3.864,6.144,27200,4.966,-0.41,2.892
27210,10.944,2.062,6.88,27210,4.856,-0.232,2.744
27220,10.95,6.118,5.126,27220,4.732,-0.068,2.556
27230,11.06,5.418,3.764,27230,4.596,0.1,2.36
27240,10.204,1.838,3.058,27240,4.48,0.232,2.192
27250,9.604,-1.01,0.976,27250,4.418,0.364,2.008
27260,10.696,-0.622,0.744,27260,4.416,0.502,1.802
27270,12.27,1.988,1.162,27270,4.416,0.628,1.574
27280,12.914,4.448,2.156,27280,4.352,0.756,1.36
27290,12.69,5.208,2.912,27290,4.282,0.86,1.202
27300,12.328,3.716,3.052,27300,4.966,-0.41,2.892
27310,12.086,1.636,2.486,27310,4.856,-0.232,2.744
27320,12.066,0.336,1.81,27320,4.732,-0.068,2.556
27330,12.216,0.324,1.41,27330,4.596,0.1,2.36
27340,12.612,1.246,1.434,27340,4.48,0.232,2.192
27350,12.868,2.138,1.846,27350,4.418,0.364,2.008
27360,13.024,2.57,1.886,27360,4.416,0.502,1.802
27370,13.162,2.612,1.958,27370,4.416,0.628,1.574
27380,13.362,2.864,2.134,27380,4.352,0.756,1.36
27390,13.33,3.504,2.176,27390,4.282,0.86,1.202
27400,13.182,4.166,2.268,27400,4.316,0.92,1.064
27410,12.924,4.83,2.318,27410,4.472,0.972,0.878
27420,12.522,5.476,2.698,27420,4.64,1.004,0.704
27430,12.328,5.558,3.062,27430,4.868,1.078,0.558
27440,12.182,5.128,2.758,27440,5.268,1.252,0.446
27450,12.058,4.562,2.29,27450,5.78,1.45,0.398
27460,12.044,4.124,2.114,27460,6.104,1.578,0.372
27470,12.006,3.924,2.034,27470,6.026,1.642,0.322
27480,12.154,4.072,1.924,27480,5.506,1.642,0.256
27490,12.012,3.96,1.804,27490,4.6,1.562,0.216
27500,11.156,3.176,1.436,27500,3.594,1.44,0.198
27510,10.172,2.586,1.026,27510,2.946,1.348,0.188
27520,9.608,2.614,1.298,27520,2.958,1.332,0.146
27530,9.64,2.262,1.91,27530,3.526,1.326,0.03
27540,9.998,1.558,2.432,27540,4.456,1.394,-0.13
27550,10.192,0.65,2.28,27550,5.396,1.58,-0.362
27560,9.98,0.724,1.848,27560,5.81,1.75,-0.642
27570,9.876,2.012,1.78,27570,5.312,1.86,-0.906
27580,10.084,4.306,2.218,27580,4,1.848,-1.066
27590,10.192,6.022,2.918,27590,2.368,1.67,-1.104
27600,10.142,6.244,3.762,27600,1.218,1.536,-1.128
27610,9.97,4.782,4.022,27610,0.854,1.564,-1.18
27620,9.984,2.344,3.224,27620,1.03,1.698,-1.2
27630,9.782,0.45,2.374,27630,1.306,1.796,-1.218
27640,9.704,-0.962,2.17,27640,1.364,1.89,-1.306
27650,9.912,-1.042,1.96,27650,1.146,2.008,-1.52
27660,9.836,1.42,2.114,27660,0.702,2.056,-1.766
27670,9.59,5.644,3.678,27670,0.16,2.06,-1.91
27680,9.516,9.246,4.632,27680,-0.29,2.144,-2.054
27690,8.892,10.008,4.522,27690,-0.628,2.318,-2.16
27700,8.55,7.628,4.28,27700,-0.892,2.504,-2.156
27710,9.052,4.302,4.064,27710,-1.128,2.672,-2.082
27720,10.118,2.056,3.466,27720,-1.284,2.844,-2.024
27730,10.836,1.5,3.18,27730,-1.34,2.982,-2.012
27740,11.308,2.71,3.526,27740,-1.376,3.09,-2.002
27750,11.748,4.948,3.996,27750,-1.392,3.148,-1.992
27760,11.816,6.578,4.23,27760,-1.432,3.188,-2.012
27770,11.776,6.33,4.38,27770,-1.466,3.28,-2.046
27780,11.88,5.236,4.816,27780,-1.31,3.436,-2.048
27790,12.344,4.406,5.334,27790,-0.972,3.636,-2.016
27800,13.024,3.92,5.548,27800,-0.618,3.802,-2.008
27810,13.71,3.402,5.404,27810,-0.236,3.946,-2.04
27820,14.342,3.156,5.078,27820,0.164,4.02,-2.092
27830,14.65,3.1,4.494,27830,0.554,4.04,-2.05
27840,14.43,3.198,4.084,27840,0.964,4.056,-1.89
27850,13.678,3.882,4.636,27850,1.238,4.064,-1.748
27860,12.344,4.4,5.868,27860,1.156,3.934,-1.618
27870,11.38,4.05,7.27,27870,0.73,3.73,-1.35
27880,10.588,3.348,8.624,27880,0.402,3.616,-1.054
27890,9.896,2.672,9.222,27890,0.364,3.552,-0.888
27900,9.38,3.264,9.158,27900,0.646,3.446,-0.744
27910,9.974,4.282,9.294,27910,1.158,3.39,-0.604
27920,10.15,4.638,8.45,27920,1.53,3.384,-0.44
27930,9.786,4.038,7.768,27930,1.504,3.286,-0.37
27940,9.556,2.692,7.694,27940,0.948,3.126,-0.446
27950,8.72,1.766,7.752,27950,-0.1,3.008,-0.394
27960,7.698,3.25,8.164,27960,-1.316,2.902,-0.236
27970,7.206,5.07,8.448,27970,-1.984,2.814,-0.108
27980,7.494,5.742,9.086,27980,-1.678,2.848,0.066
27990,7.73,5.988,10.196,27990,-0.78,2.95,0.384
28000,7.568,5.558,10.214,28000,0.102,3.014,0.522
28010,6.79,3.616,8.936,28010,0.336,3.024,0.508
28020,5.328,2.384,7.938,28020,-0.262,3.072,0.622
28030,3.166,2.086,5.998,28030,-1.364,3.048,0.772
28040,1.556,3.972,4.342,28040,-2.488,2.868,0.956
28050,1.576,7.046,5.182,28050,-2.98,2.666,1.146
28060,1.732,9.222,6.45,28060,-2.812,2.52,1.372
28070,1.362,9.188,6.462,28070,-2.148,2.324,1.572
28080,1.078,4.49,5.574,28080,-1.35,2.17,1.668
28090,1.11,-1.792,4.178,28090,-0.862,2.084,1.746
28100,1.022,-3.506,4.016,28100,-0.714,2.004,1.754
28110,0.48,0.042,4.53,28110,-0.708,1.948,1.686
28120,0.842,3.188,6.236,28120,-0.888,1.984,1.666
28130,0.564,4.784,5.856,28130,-1.078,1.912,1.712
28140,-0.366,4.47,3.152,28140,-1.096,1.752,1.784
28150,-1.13,3.834,2.358,28150,-1.05,1.594,1.846
28160,-1.128,2.032,1.582,28160,-1.07,1.44,2.01
28170,-0.918,0.282,0.73,28170,-1.17,1.314,2.154
28180,-0.512,0.392,1.208,28180,-1.408,1.212,2.306
28190,-0.058,1.63,2.352,28190,-1.708,1.116,2.456
28200,-0.066,3.032,3.306,28200,-1.95,0.968,2.564
28210,-0.292,4.346,3.952,28210,-2.132,0.81,2.62
28220,-0.438,4.858,4.44,28220,-2.24,0.718,2.684
28230,-1.412,4.754,4.666,28230,-2.224,0.588,2.746
28240,-2.91,4.062,3.92,28240,-2.118,0.404,2.8
28250,-3.912,3.674,3.566,28250,-2.036,0.21,2.898
28260,-3.966,3.594,3.334,28260,-2.108,-0.008,2.938
28270,-3.494,4.052,3.59,28270,-2.28,-0.102,2.902
28280,-2.864,4.94,3.986,28280,-2.486,-0.048,2.842
28290,-2.686,5.68,4.326,28290,-2.612,0.108,2.734
28300,-2.846,5.866,4.658,28300,-2.52,0.358,2.592
28310,-3.65,5.82,5.146,28310,-2.348,0.808,2.472
28320,-4.328,5.898,6.002,28320,-2.192,1.386,2.338
28330,-5.504,5.842,6.346,28330,-2.02,1.944,2.276
28340,-6.978,5.14,5.69,28340,-1.656,2.504,2.206
28350,-7.732,4.856,5.71,28350,-0.97,3.198,1.988
28360,-8.048,5.168,6.39,28360,0.148,3.734,1.638
28370,-7.046,6.096,8.746,28370,1.634,4.192,1.012
28380,-4.832,7.606,12.008,28380,3.108,4.57,0.072
28390,-3.088,8.698,14.43,28390,4.01,4.784,-0.966
28400,-2.552,9.21,16.29,28400,4.63,5.46,-1.79
28410,-1.8,9.616,18.792,28410,4.18,6.582,-2.22
28420,-1.272,10.696,20.738,28420,2.048,6.432,-2.5
28430,-2.05,11.834,21.124,28430,0.768,5.164,-2.85
28440,-3.026,12.276,20.824,28440,0.718,4.59,-3.046
28450,-1.862,11.834,20.146,28450,1.19,4.262,-3.116
28460,-1.338,7.818,16.686,28460,2.646,3.418,-3.01
28470,-1.438,4.46,13.15,28470,4.74,2.968,-3.352
28480,-1.086,8.236,10.47,28480,5.828,2.736,-3.668
28490,-2.094,14.838,6.878,28490,5.892,2.262,-3.892
28500,-1.994,19.828,12.82,28500,5.258,2.156,-4.206
28510,1.464,26.928,30.158,28510,4.354,2.32,-4.388
28520,-2.064,25.58,11.346,28520,3.644,2.536,-4.482
28530,-9.498,14.668,-18.052,28530,3.296,2.914,-4.64
28540,-7.236,9.974,-9.102,28540,3.26,3.366,-4.776
28550,-3.608,7.374,-7.906,28550,3.608,3.798,-4.906
28560,-6.222,-0.756,-18.702,28560,4.334,4.25,-5.068
28570,-8.102,0.054,-18.208,28570,4.986,4.644,-5.134
28580,-8.516,5.176,-13.654,28580,5.344,4.894,-5.166
28590,-10.27,10.734,-11.6,28590,5.456,5.324,-5.418
28600,-10.118,15.96,-6.176,28600,5.314,5.488,-5.442
28610,-8.816,17.168,-2.05,28610,4.876,5.556,-5.356
28620,-8.932,14.934,0.238,28620,4.132,5.806,-5.242
28630,-7.052,13.366,2.144,28630,3.414,6.13,-5.054
28640,-4.83,12.282,3.35,28640,3.102,6.472,-4.814
28650,-3.21,10.586,4.734,28650,3.258,6.824,-4.704
28660,-1.18,7.676,4.466,28660,3.764,7.206,-4.586
28670,-0.276,5.68,3.262,28670,4.17,7.588,-4.4
28680,-1.044,5.064,2.066,28680,4.218,7.87,-4.17
28690,-2.4,4.88,1.734,28690,4.076,8.068,-3.814
28700,-3.734,4.356,1.78,28700,3.762,8.278,-3.512
